title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Aaronc,01EeytDSeGfEbZgKaoAxcE,0.637,0.154,7,-18.805,0,0.0358,0.944,0.941,0.122,0.285,104.087,audio_features,01EeytDSeGfEbZgKaoAxcE,spotify:track:01EeytDSeGfEbZgKaoAxcE,https://api.spotify.com/v1/tracks/01EeytDSeGfEbZgKaoAxcE,https://api.spotify.com/v1/audio-analysis/01EeytDSeGfEbZgKaoAxcE,120000,4
Lofi Lounge,5DVroEN0g1xc12pBVF5FAq,0.611,0.304,7,-12.176,1,0.18,0.844,0.493,0.156,0.235,75.957,audio_features,5DVroEN0g1xc12pBVF5FAq,spotify:track:5DVroEN0g1xc12pBVF5FAq,https://api.spotify.com/v1/tracks/5DVroEN0g1xc12pBVF5FAq,https://api.spotify.com/v1/audio-analysis/5DVroEN0g1xc12pBVF5FAq,155921,4
The Things We Did Last Summer,5ZH5LHwZOJ6PqfEKKiqSJ8,0.695,0.347,0,-9.587,1,0.0443,0.928,0.0191,0.123,0.494,123.516,audio_features,5ZH5LHwZOJ6PqfEKKiqSJ8,spotify:track:5ZH5LHwZOJ6PqfEKKiqSJ8,https://api.spotify.com/v1/tracks/5ZH5LHwZOJ6PqfEKKiqSJ8,https://api.spotify.com/v1/audio-analysis/5ZH5LHwZOJ6PqfEKKiqSJ8,285060,4
Starlight Tales,1nLFmk3Ni02YFUMF8NK6hu,0.812,0.245,2,-13.644,1,0.0787,0.939,0.893,0.061,0.901,106.025,audio_features,1nLFmk3Ni02YFUMF8NK6hu,spotify:track:1nLFmk3Ni02YFUMF8NK6hu,https://api.spotify.com/v1/tracks/1nLFmk3Ni02YFUMF8NK6hu,https://api.spotify.com/v1/audio-analysis/1nLFmk3Ni02YFUMF8NK6hu,133960,4
"We Can't See It, But It's There",0DY3v4D4QW0I5EMUkCr63z,0.264,0.093,0,-25.634,1,0.0354,0.899,0.917,0.111,0.0801,132.528,audio_features,0DY3v4D4QW0I5EMUkCr63z,spotify:track:0DY3v4D4QW0I5EMUkCr63z,https://api.spotify.com/v1/tracks/0DY3v4D4QW0I5EMUkCr63z,https://api.spotify.com/v1/audio-analysis/0DY3v4D4QW0I5EMUkCr63z,178537,4
Sparkling Wine,1UXZXqAcMBuJhw5Po9m62K,0.647,0.644,1,-5.997,1,0.0346,0.418,0.0,0.0813,0.861,155.934,audio_features,1UXZXqAcMBuJhw5Po9m62K,spotify:track:1UXZXqAcMBuJhw5Po9m62K,https://api.spotify.com/v1/tracks/1UXZXqAcMBuJhw5Po9m62K,https://api.spotify.com/v1/audio-analysis/1UXZXqAcMBuJhw5Po9m62K,211071,4
Plunged,6T45gLzk1MFFKTT2U0EP1J,0.215,0.00714,11,-30.631,0,0.0455,0.958,0.78,0.105,0.298,85.632,audio_features,6T45gLzk1MFFKTT2U0EP1J,spotify:track:6T45gLzk1MFFKTT2U0EP1J,https://api.spotify.com/v1/tracks/6T45gLzk1MFFKTT2U0EP1J,https://api.spotify.com/v1/audio-analysis/6T45gLzk1MFFKTT2U0EP1J,136530,4
Gentle Cabin Whispers,182zJ75KDXZtfTdcRkcG4A,0.744,0.0975,5,-19.974,1,0.0352,0.903,0.786,0.1,0.507,100.057,audio_features,182zJ75KDXZtfTdcRkcG4A,spotify:track:182zJ75KDXZtfTdcRkcG4A,https://api.spotify.com/v1/tracks/182zJ75KDXZtfTdcRkcG4A,https://api.spotify.com/v1/audio-analysis/182zJ75KDXZtfTdcRkcG4A,123382,3
Soothing Dawn Tides,69EGAonleqygauvvyYO13J,0.708,0.143,6,-19.889,1,0.0464,0.996,0.939,0.113,0.593,115.979,audio_features,69EGAonleqygauvvyYO13J,spotify:track:69EGAonleqygauvvyYO13J,https://api.spotify.com/v1/tracks/69EGAonleqygauvvyYO13J,https://api.spotify.com/v1/audio-analysis/69EGAonleqygauvvyYO13J,59375,4
Cozy Corners Scented Bliss,6Uv49WLpQqrLJfiOaLG50Y,0.583,0.24,5,-15.718,1,0.0344,0.911,0.94,0.0867,0.247,138.069,audio_features,6Uv49WLpQqrLJfiOaLG50Y,spotify:track:6Uv49WLpQqrLJfiOaLG50Y,https://api.spotify.com/v1/tracks/6Uv49WLpQqrLJfiOaLG50Y,https://api.spotify.com/v1/audio-analysis/6Uv49WLpQqrLJfiOaLG50Y,178772,3
God Gave Me Feet For Dancing ,3t5jf0Qgk9oJU6kOOHU7cZ,0.669,0.662,7,-9.433,0,0.0594,0.49,0.0215,0.0942,0.469,118.009,audio_features,3t5jf0Qgk9oJU6kOOHU7cZ,spotify:track:3t5jf0Qgk9oJU6kOOHU7cZ,https://api.spotify.com/v1/tracks/3t5jf0Qgk9oJU6kOOHU7cZ,https://api.spotify.com/v1/audio-analysis/3t5jf0Qgk9oJU6kOOHU7cZ,239307,4
Complete Submersion,4pYXEJK869C9eGGwpukTg4,0.106,0.0426,8,-28.946,0,0.0455,0.961,0.952,0.0821,0.0637,73.415,audio_features,4pYXEJK869C9eGGwpukTg4,spotify:track:4pYXEJK869C9eGGwpukTg4,https://api.spotify.com/v1/tracks/4pYXEJK869C9eGGwpukTg4,https://api.spotify.com/v1/audio-analysis/4pYXEJK869C9eGGwpukTg4,326400,4
Climb ,6cgIu3AlGIpqxdO1cnTZ5g,0.114,0.0768,11,-18.939,1,0.0369,0.94,0.941,0.152,0.0378,70.053,audio_features,6cgIu3AlGIpqxdO1cnTZ5g,spotify:track:6cgIu3AlGIpqxdO1cnTZ5g,https://api.spotify.com/v1/tracks/6cgIu3AlGIpqxdO1cnTZ5g,https://api.spotify.com/v1/audio-analysis/6cgIu3AlGIpqxdO1cnTZ5g,420114,4
Sculpted,0uoEvHwkEQCRRr1smkqyJZ,0.48,0.0125,0,-29.695,1,0.0803,0.99,0.936,0.0928,0.213,125.494,audio_features,0uoEvHwkEQCRRr1smkqyJZ,spotify:track:0uoEvHwkEQCRRr1smkqyJZ,https://api.spotify.com/v1/tracks/0uoEvHwkEQCRRr1smkqyJZ,https://api.spotify.com/v1/audio-analysis/0uoEvHwkEQCRRr1smkqyJZ,192040,3
Groove Avenue,67oZ7iiGe4UBWzgZuJtBRu,0.782,0.644,11,-6.636,0,0.0416,0.189,0.851,0.117,0.809,104.967,audio_features,67oZ7iiGe4UBWzgZuJtBRu,spotify:track:67oZ7iiGe4UBWzgZuJtBRu,https://api.spotify.com/v1/tracks/67oZ7iiGe4UBWzgZuJtBRu,https://api.spotify.com/v1/audio-analysis/67oZ7iiGe4UBWzgZuJtBRu,141652,4
Ripples,2tgpaDiRq5lXSWBJJokQ4r,0.547,0.301,11,-14.944,0,0.0323,0.945,0.904,0.0629,0.418,82.844,audio_features,2tgpaDiRq5lXSWBJJokQ4r,spotify:track:2tgpaDiRq5lXSWBJJokQ4r,https://api.spotify.com/v1/tracks/2tgpaDiRq5lXSWBJJokQ4r,https://api.spotify.com/v1/audio-analysis/2tgpaDiRq5lXSWBJJokQ4r,426200,4
dancing under the moonlight,2AvNyR2LUg8h7mSGIHF3mR,0.451,0.584,6,-8.995,1,0.036,0.698,0.879,0.169,0.59,116.637,audio_features,2AvNyR2LUg8h7mSGIHF3mR,spotify:track:2AvNyR2LUg8h7mSGIHF3mR,https://api.spotify.com/v1/tracks/2AvNyR2LUg8h7mSGIHF3mR,https://api.spotify.com/v1/audio-analysis/2AvNyR2LUg8h7mSGIHF3mR,144673,4
walk with piano,0xZyxGqLMbqRpgp3Pdkhk4,0.694,0.404,11,-8.894,1,0.04,0.715,0.219,0.135,0.874,169.923,audio_features,0xZyxGqLMbqRpgp3Pdkhk4,spotify:track:0xZyxGqLMbqRpgp3Pdkhk4,https://api.spotify.com/v1/tracks/0xZyxGqLMbqRpgp3Pdkhk4,https://api.spotify.com/v1/audio-analysis/0xZyxGqLMbqRpgp3Pdkhk4,122383,4
신나게 춤을,4cJaAzaxutW7xKqTQVxICc,0.737,0.518,0,-10.051,1,0.0377,0.0593,0.863,0.046,0.869,136.002,audio_features,4cJaAzaxutW7xKqTQVxICc,spotify:track:4cJaAzaxutW7xKqTQVxICc,https://api.spotify.com/v1/tracks/4cJaAzaxutW7xKqTQVxICc,https://api.spotify.com/v1/audio-analysis/4cJaAzaxutW7xKqTQVxICc,235875,4
Drink About,0KFSqVSgLWvz2Onl00oiR7,0.8,0.194,5,-14.15,1,0.0881,0.903,0.919,0.0972,0.965,108.044,audio_features,0KFSqVSgLWvz2Onl00oiR7,spotify:track:0KFSqVSgLWvz2Onl00oiR7,https://api.spotify.com/v1/tracks/0KFSqVSgLWvz2Onl00oiR7,https://api.spotify.com/v1/audio-analysis/0KFSqVSgLWvz2Onl00oiR7,140000,4
MAR,38mHYq8J7mGPl7M9S6aGlS,0.739,0.515,6,-16.089,0,0.0485,0.42,0.842,0.0794,0.802,94.964,audio_features,38mHYq8J7mGPl7M9S6aGlS,spotify:track:38mHYq8J7mGPl7M9S6aGlS,https://api.spotify.com/v1/tracks/38mHYq8J7mGPl7M9S6aGlS,https://api.spotify.com/v1/audio-analysis/38mHYq8J7mGPl7M9S6aGlS,169895,4
Hurdled,5IMnb784TOnDQXwobNX8Oj,0.603,0.0242,2,-31.646,1,0.0723,0.99,0.969,0.121,0.219,64.127,audio_features,5IMnb784TOnDQXwobNX8Oj,spotify:track:5IMnb784TOnDQXwobNX8Oj,https://api.spotify.com/v1/tracks/5IMnb784TOnDQXwobNX8Oj,https://api.spotify.com/v1/audio-analysis/5IMnb784TOnDQXwobNX8Oj,223021,3
Koi Pond Groove,5E0pykKF924A3ol25oD7gT,0.637,0.289,7,-11.447,1,0.056,0.989,0.953,0.109,0.702,91.701,audio_features,5E0pykKF924A3ol25oD7gT,spotify:track:5E0pykKF924A3ol25oD7gT,https://api.spotify.com/v1/tracks/5E0pykKF924A3ol25oD7gT,https://api.spotify.com/v1/audio-analysis/5E0pykKF924A3ol25oD7gT,100500,4
Come And Dance,6QeKnur5BjxBIPHvj6aGFt,0.798,0.426,0,-7.159,0,0.0376,0.425,6.16e-06,0.136,0.684,105.108,audio_features,6QeKnur5BjxBIPHvj6aGFt,spotify:track:6QeKnur5BjxBIPHvj6aGFt,https://api.spotify.com/v1/tracks/6QeKnur5BjxBIPHvj6aGFt,https://api.spotify.com/v1/audio-analysis/6QeKnur5BjxBIPHvj6aGFt,180227,4
Snatched,27SJLJLHSxh3QvaflDWfkc,0.443,0.0164,10,-28.24,0,0.038,0.983,0.88,0.115,0.146,75.618,audio_features,27SJLJLHSxh3QvaflDWfkc,spotify:track:27SJLJLHSxh3QvaflDWfkc,https://api.spotify.com/v1/tracks/27SJLJLHSxh3QvaflDWfkc,https://api.spotify.com/v1/audio-analysis/27SJLJLHSxh3QvaflDWfkc,123025,3
Reaching the Sky,4vwUV53nnYr3vAaxGAgyxp,0.618,0.845,6,-9.925,0,0.0306,0.597,0.765,0.196,0.856,99.051,audio_features,4vwUV53nnYr3vAaxGAgyxp,spotify:track:4vwUV53nnYr3vAaxGAgyxp,https://api.spotify.com/v1/tracks/4vwUV53nnYr3vAaxGAgyxp,https://api.spotify.com/v1/audio-analysis/4vwUV53nnYr3vAaxGAgyxp,206000,4
All I Want Is You ,2YKgKQeaYc2sIZIGooyLw0,0.627,0.622,10,-7.954,0,0.247,0.474,7.8e-06,0.127,0.656,83.043,audio_features,2YKgKQeaYc2sIZIGooyLw0,spotify:track:2YKgKQeaYc2sIZIGooyLw0,https://api.spotify.com/v1/tracks/2YKgKQeaYc2sIZIGooyLw0,https://api.spotify.com/v1/audio-analysis/2YKgKQeaYc2sIZIGooyLw0,200520,4
Poor Is My Heart ,3KZGL1wofgHaj3FVqRGaQS,0.282,0.145,7,-19.776,0,0.0382,0.967,0.0281,0.0947,0.284,151.843,audio_features,3KZGL1wofgHaj3FVqRGaQS,spotify:track:3KZGL1wofgHaj3FVqRGaQS,https://api.spotify.com/v1/tracks/3KZGL1wofgHaj3FVqRGaQS,https://api.spotify.com/v1/audio-analysis/3KZGL1wofgHaj3FVqRGaQS,280147,4
On Green Dolphin Street ,01PNF4Xszf7NVg06UouNwH,0.446,0.125,10,-24.095,1,0.0353,0.832,0.845,0.0814,0.233,106.953,audio_features,01PNF4Xszf7NVg06UouNwH,spotify:track:01PNF4Xszf7NVg06UouNwH,https://api.spotify.com/v1/tracks/01PNF4Xszf7NVg06UouNwH,https://api.spotify.com/v1/audio-analysis/01PNF4Xszf7NVg06UouNwH,380317,4
Tha Ku Tha Jham,66dEg3XelVYGuULzzcq6Q3,0.596,0.143,9,-19.441,0,0.0459,0.982,0.927,0.0651,0.389,98.069,audio_features,66dEg3XelVYGuULzzcq6Q3,spotify:track:66dEg3XelVYGuULzzcq6Q3,https://api.spotify.com/v1/tracks/66dEg3XelVYGuULzzcq6Q3,https://api.spotify.com/v1/audio-analysis/66dEg3XelVYGuULzzcq6Q3,373293,4
Essence ,3RJ9YVeOysM5HYQQm64g93,0.479,0.559,1,-11.632,1,0.0355,0.107,0.727,0.121,0.695,129.806,audio_features,3RJ9YVeOysM5HYQQm64g93,spotify:track:3RJ9YVeOysM5HYQQm64g93,https://api.spotify.com/v1/tracks/3RJ9YVeOysM5HYQQm64g93,https://api.spotify.com/v1/audio-analysis/3RJ9YVeOysM5HYQQm64g93,420814,4
Stars ,7c7swPlS4MrpJhzVmMkyXO,0.453,0.0372,5,-21.092,1,0.0401,0.961,0.000313,0.0757,0.15,114.999,audio_features,7c7swPlS4MrpJhzVmMkyXO,spotify:track:7c7swPlS4MrpJhzVmMkyXO,https://api.spotify.com/v1/tracks/7c7swPlS4MrpJhzVmMkyXO,https://api.spotify.com/v1/audio-analysis/7c7swPlS4MrpJhzVmMkyXO,332973,4
Dazzled,18ppULPMF25N8AsbQ0vK3m,0.516,0.00937,0,-30.62,0,0.0786,0.988,0.952,0.095,0.41,115.873,audio_features,18ppULPMF25N8AsbQ0vK3m,spotify:track:18ppULPMF25N8AsbQ0vK3m,https://api.spotify.com/v1/tracks/18ppULPMF25N8AsbQ0vK3m,https://api.spotify.com/v1/audio-analysis/18ppULPMF25N8AsbQ0vK3m,144027,3
Street of Dreams,0j3e4hhGtplSzSSREP170c,0.507,0.418,8,-11.639,1,0.0735,0.362,0.0,0.0697,0.612,98.604,audio_features,0j3e4hhGtplSzSSREP170c,spotify:track:0j3e4hhGtplSzSSREP170c,https://api.spotify.com/v1/tracks/0j3e4hhGtplSzSSREP170c,https://api.spotify.com/v1/audio-analysis/0j3e4hhGtplSzSSREP170c,223480,4
Flying High and Far Away,7fcB3t6ujBawDAUYb3HasP,0.634,0.602,11,-8.647,1,0.146,0.877,0.908,0.103,0.14,81.019,audio_features,7fcB3t6ujBawDAUYb3HasP,spotify:track:7fcB3t6ujBawDAUYb3HasP,https://api.spotify.com/v1/tracks/7fcB3t6ujBawDAUYb3HasP,https://api.spotify.com/v1/audio-analysis/7fcB3t6ujBawDAUYb3HasP,142396,4
moonbeam,6UVZuvDqxpgvdJZLPkogMI,0.825,0.288,0,-10.628,1,0.0476,0.8,0.0597,0.103,0.922,171.285,audio_features,6UVZuvDqxpgvdJZLPkogMI,spotify:track:6UVZuvDqxpgvdJZLPkogMI,https://api.spotify.com/v1/tracks/6UVZuvDqxpgvdJZLPkogMI,https://api.spotify.com/v1/audio-analysis/6UVZuvDqxpgvdJZLPkogMI,172000,4
Remain in Brightness,6p83DQWEyzyZbYYBsk58H9,0.801,0.62,9,-11.319,1,0.214,0.079,0.904,0.0596,0.552,110.018,audio_features,6p83DQWEyzyZbYYBsk58H9,spotify:track:6p83DQWEyzyZbYYBsk58H9,https://api.spotify.com/v1/tracks/6p83DQWEyzyZbYYBsk58H9,https://api.spotify.com/v1/audio-analysis/6p83DQWEyzyZbYYBsk58H9,278549,4
Wanderlust ,4TtmtYFdFilTyDB2GXljax,0.737,0.182,0,-15.347,0,0.0455,0.988,0.923,0.699,0.308,107.901,audio_features,4TtmtYFdFilTyDB2GXljax,spotify:track:4TtmtYFdFilTyDB2GXljax,https://api.spotify.com/v1/tracks/4TtmtYFdFilTyDB2GXljax,https://api.spotify.com/v1/audio-analysis/4TtmtYFdFilTyDB2GXljax,460914,4
Tour de Force,4ArAXSPiAg3s7FPQCQg7uK,0.476,0.528,5,-9.051,0,0.0304,0.463,0.0,0.265,0.583,102.321,audio_features,4ArAXSPiAg3s7FPQCQg7uK,spotify:track:4ArAXSPiAg3s7FPQCQg7uK,https://api.spotify.com/v1/tracks/4ArAXSPiAg3s7FPQCQg7uK,https://api.spotify.com/v1/audio-analysis/4ArAXSPiAg3s7FPQCQg7uK,327067,4
Endless Blue Sea,1uEC3uGAvdz3aiiAm0Fkfq,0.608,0.131,6,-17.324,1,0.0504,0.967,0.923,0.108,0.349,89.287,audio_features,1uEC3uGAvdz3aiiAm0Fkfq,spotify:track:1uEC3uGAvdz3aiiAm0Fkfq,https://api.spotify.com/v1/tracks/1uEC3uGAvdz3aiiAm0Fkfq,https://api.spotify.com/v1/audio-analysis/1uEC3uGAvdz3aiiAm0Fkfq,254800,4
At Last ,1WhPKt7WylnD8n759t6HT1,0.239,0.319,1,-9.262,1,0.0284,0.747,0.00357,0.224,0.217,89.594,audio_features,1WhPKt7WylnD8n759t6HT1,spotify:track:1WhPKt7WylnD8n759t6HT1,https://api.spotify.com/v1/tracks/1WhPKt7WylnD8n759t6HT1,https://api.spotify.com/v1/audio-analysis/1WhPKt7WylnD8n759t6HT1,252537,4
Groove machine ,6VUQniOe0gszwq68mQVK2T,0.732,0.702,7,-8.749,1,0.0307,0.047,3.03e-05,0.0796,0.672,104.96,audio_features,6VUQniOe0gszwq68mQVK2T,spotify:track:6VUQniOe0gszwq68mQVK2T,https://api.spotify.com/v1/tracks/6VUQniOe0gszwq68mQVK2T,https://api.spotify.com/v1/audio-analysis/6VUQniOe0gszwq68mQVK2T,217600,4
Mexico Edit,69N1tB1ajMGnxOOiEW9rwr,0.278,0.162,1,-17.787,1,0.0332,0.905,0.784,0.109,0.0677,66.686,audio_features,69N1tB1ajMGnxOOiEW9rwr,spotify:track:69N1tB1ajMGnxOOiEW9rwr,https://api.spotify.com/v1/tracks/69N1tB1ajMGnxOOiEW9rwr,https://api.spotify.com/v1/audio-analysis/69N1tB1ajMGnxOOiEW9rwr,137076,3
Bitter Blue,1BVHgbVFc6XwWzJJfA32Uh,0.65,0.602,4,-9.809,0,0.0627,0.125,0.00711,0.4,0.412,97.965,audio_features,1BVHgbVFc6XwWzJJfA32Uh,spotify:track:1BVHgbVFc6XwWzJJfA32Uh,https://api.spotify.com/v1/tracks/1BVHgbVFc6XwWzJJfA32Uh,https://api.spotify.com/v1/audio-analysis/1BVHgbVFc6XwWzJJfA32Uh,190244,4
On The Green Line ,5y6QuxjfoksBvqTWCm9F8q,0.57,0.496,7,-8.794,0,0.092,0.866,0.542,0.0943,0.503,90.192,audio_features,5y6QuxjfoksBvqTWCm9F8q,spotify:track:5y6QuxjfoksBvqTWCm9F8q,https://api.spotify.com/v1/tracks/5y6QuxjfoksBvqTWCm9F8q,https://api.spotify.com/v1/audio-analysis/5y6QuxjfoksBvqTWCm9F8q,197699,4
Mad Bog ,3opFbpRMUwez8v5ODOZzXX,0.527,0.404,4,-11.896,0,0.0355,0.755,0.47,0.0752,0.393,109.419,audio_features,3opFbpRMUwez8v5ODOZzXX,spotify:track:3opFbpRMUwez8v5ODOZzXX,https://api.spotify.com/v1/tracks/3opFbpRMUwez8v5ODOZzXX,https://api.spotify.com/v1/audio-analysis/3opFbpRMUwez8v5ODOZzXX,259520,4
Bus Stop,7FPiMhp5LKyxY1KDGdsksV,0.625,0.661,0,-9.533,1,0.0361,0.00647,0.714,0.0816,0.534,101.022,audio_features,7FPiMhp5LKyxY1KDGdsksV,spotify:track:7FPiMhp5LKyxY1KDGdsksV,https://api.spotify.com/v1/tracks/7FPiMhp5LKyxY1KDGdsksV,https://api.spotify.com/v1/audio-analysis/7FPiMhp5LKyxY1KDGdsksV,366813,4
Born to Run,3ZMEwdh8QGsUSOmXGsLcAu,0.605,0.414,4,-13.838,1,0.0311,0.887,0.971,0.173,0.756,140.087,audio_features,3ZMEwdh8QGsUSOmXGsLcAu,spotify:track:3ZMEwdh8QGsUSOmXGsLcAu,https://api.spotify.com/v1/tracks/3ZMEwdh8QGsUSOmXGsLcAu,https://api.spotify.com/v1/audio-analysis/3ZMEwdh8QGsUSOmXGsLcAu,281500,4
Twilight Tunes,5NHwcGPMghGLNSaTcU1ZlJ,0.682,0.487,7,-8.263,0,0.0511,0.419,0.864,0.191,0.694,84.986,audio_features,5NHwcGPMghGLNSaTcU1ZlJ,spotify:track:5NHwcGPMghGLNSaTcU1ZlJ,https://api.spotify.com/v1/tracks/5NHwcGPMghGLNSaTcU1ZlJ,https://api.spotify.com/v1/audio-analysis/5NHwcGPMghGLNSaTcU1ZlJ,101689,4
Bewafa Pyar Ke ,2ygNfmk0aFW5sKvLoEtVAo,0.433,0.664,11,-8.522,0,0.0722,0.696,0.0,0.724,0.481,48.317,audio_features,2ygNfmk0aFW5sKvLoEtVAo,spotify:track:2ygNfmk0aFW5sKvLoEtVAo,https://api.spotify.com/v1/tracks/2ygNfmk0aFW5sKvLoEtVAo,https://api.spotify.com/v1/audio-analysis/2ygNfmk0aFW5sKvLoEtVAo,136082,4
Kabhie Phool Dena ,2v9qje7rotPXvTVph1urLu,0.657,0.524,7,-10.323,0,0.032,0.0302,4.03e-06,0.125,0.303,129.988,audio_features,2v9qje7rotPXvTVph1urLu,spotify:track:2v9qje7rotPXvTVph1urLu,https://api.spotify.com/v1/tracks/2v9qje7rotPXvTVph1urLu,https://api.spotify.com/v1/audio-analysis/2v9qje7rotPXvTVph1urLu,252923,4
Jingle Bells,6q0RCuS5hg74uSkjdPj6RT,0.622,0.368,5,-11.744,0,0.0634,0.546,0.0,0.0798,0.77,108.867,audio_features,6q0RCuS5hg74uSkjdPj6RT,spotify:track:6q0RCuS5hg74uSkjdPj6RT,https://api.spotify.com/v1/tracks/6q0RCuS5hg74uSkjdPj6RT,https://api.spotify.com/v1/audio-analysis/6q0RCuS5hg74uSkjdPj6RT,178160,4
Just around the corner ,5nWe7CQCZ8mZwdjIZuOkgp,0.622,0.72,10,-8.942,1,0.065,0.239,0.874,0.332,0.799,107.078,audio_features,5nWe7CQCZ8mZwdjIZuOkgp,spotify:track:5nWe7CQCZ8mZwdjIZuOkgp,https://api.spotify.com/v1/tracks/5nWe7CQCZ8mZwdjIZuOkgp,https://api.spotify.com/v1/audio-analysis/5nWe7CQCZ8mZwdjIZuOkgp,184383,4
The Shadow of Your Smile,7jgttHJ1V85JGtZUPV2FVl,0.699,0.324,2,-16.768,1,0.0366,0.683,0.917,0.0751,0.676,117.533,audio_features,7jgttHJ1V85JGtZUPV2FVl,spotify:track:7jgttHJ1V85JGtZUPV2FVl,https://api.spotify.com/v1/tracks/7jgttHJ1V85JGtZUPV2FVl,https://api.spotify.com/v1/audio-analysis/7jgttHJ1V85JGtZUPV2FVl,239125,4
When No One Cares,5D1FZwJ2VrvGRV2ckqZf3p,0.54,0.168,0,-17.242,1,0.0339,0.93,0.129,0.104,0.108,106.497,audio_features,5D1FZwJ2VrvGRV2ckqZf3p,spotify:track:5D1FZwJ2VrvGRV2ckqZf3p,https://api.spotify.com/v1/tracks/5D1FZwJ2VrvGRV2ckqZf3p,https://api.spotify.com/v1/audio-analysis/5D1FZwJ2VrvGRV2ckqZf3p,296000,4
Aaronb,5xjsAeMXLvEDJH9s2wmB4L,0.821,0.232,0,-13.836,0,0.0505,0.888,0.919,0.099,0.511,129.551,audio_features,5xjsAeMXLvEDJH9s2wmB4L,spotify:track:5xjsAeMXLvEDJH9s2wmB4L,https://api.spotify.com/v1/tracks/5xjsAeMXLvEDJH9s2wmB4L,https://api.spotify.com/v1/audio-analysis/5xjsAeMXLvEDJH9s2wmB4L,120000,4
lazy afternoon,4bM52R9LxG04ml667ygJ8P,0.341,0.433,6,-9.928,0,0.0265,0.883,0.32,0.121,0.255,91.564,audio_features,4bM52R9LxG04ml667ygJ8P,spotify:track:4bM52R9LxG04ml667ygJ8P,https://api.spotify.com/v1/tracks/4bM52R9LxG04ml667ygJ8P,https://api.spotify.com/v1/audio-analysis/4bM52R9LxG04ml667ygJ8P,158096,3
A happy day,38jTZmHblPzbR6H30pmSWM,0.699,0.471,9,-9.332,0,0.0283,0.754,0.808,0.0982,0.421,120.019,audio_features,38jTZmHblPzbR6H30pmSWM,spotify:track:38jTZmHblPzbR6H30pmSWM,https://api.spotify.com/v1/tracks/38jTZmHblPzbR6H30pmSWM,https://api.spotify.com/v1/audio-analysis/38jTZmHblPzbR6H30pmSWM,160125,4
A variety of Jazz days,5un2FdI6arhJE0BVXwJZHd,0.732,0.382,0,-14.105,0,0.0411,0.821,0.0118,0.111,0.762,125.039,audio_features,5un2FdI6arhJE0BVXwJZHd,spotify:track:5un2FdI6arhJE0BVXwJZHd,https://api.spotify.com/v1/tracks/5un2FdI6arhJE0BVXwJZHd,https://api.spotify.com/v1/audio-analysis/5un2FdI6arhJE0BVXwJZHd,189600,4
Voy a olvidarte,0WUaHfzWo4E5mkx45tcpXj,0.766,0.844,1,-5.187,0,0.134,0.664,0.000166,0.326,0.965,99.925,audio_features,0WUaHfzWo4E5mkx45tcpXj,spotify:track:0WUaHfzWo4E5mkx45tcpXj,https://api.spotify.com/v1/tracks/0WUaHfzWo4E5mkx45tcpXj,https://api.spotify.com/v1/audio-analysis/0WUaHfzWo4E5mkx45tcpXj,190000,4
I Can't Get Started With You,6AFoHbOEGiphABI09ATpqQ,0.45,0.134,0,-19.002,1,0.0349,0.98,0.91,0.876,0.202,90.96,audio_features,6AFoHbOEGiphABI09ATpqQ,spotify:track:6AFoHbOEGiphABI09ATpqQ,https://api.spotify.com/v1/tracks/6AFoHbOEGiphABI09ATpqQ,https://api.spotify.com/v1/audio-analysis/6AFoHbOEGiphABI09ATpqQ,537552,4
So Much In Love ,38VHYp4JQMu0mcPnURwazJ,0.677,0.374,1,-11.774,0,0.043,0.834,0.0,0.22,0.231,77.925,audio_features,38VHYp4JQMu0mcPnURwazJ,spotify:track:38VHYp4JQMu0mcPnURwazJ,https://api.spotify.com/v1/tracks/38VHYp4JQMu0mcPnURwazJ,https://api.spotify.com/v1/audio-analysis/38VHYp4JQMu0mcPnURwazJ,67587,1
A Tempo,4Hn1DvLODi6rU4IfKvQbna,0.692,0.255,6,-18.04,0,0.0992,0.0566,0.918,0.09,0.118,170.014,audio_features,4Hn1DvLODi6rU4IfKvQbna,spotify:track:4Hn1DvLODi6rU4IfKvQbna,https://api.spotify.com/v1/tracks/4Hn1DvLODi6rU4IfKvQbna,https://api.spotify.com/v1/audio-analysis/4Hn1DvLODi6rU4IfKvQbna,204088,4
I Am,6orVphaZzTjeXANHqZv7qp,0.536,0.0128,8,-22.565,1,0.0631,0.995,0.922,0.0799,0.782,70.414,audio_features,6orVphaZzTjeXANHqZv7qp,spotify:track:6orVphaZzTjeXANHqZv7qp,https://api.spotify.com/v1/tracks/6orVphaZzTjeXANHqZv7qp,https://api.spotify.com/v1/audio-analysis/6orVphaZzTjeXANHqZv7qp,57827,3
Introduction~New Herd's Theme,0igqFSxxXSfpiA9PpBAQDZ,0.632,0.16,1,-20.661,1,0.42,0.128,0.0,0.13,0.251,115.513,audio_features,0igqFSxxXSfpiA9PpBAQDZ,spotify:track:0igqFSxxXSfpiA9PpBAQDZ,https://api.spotify.com/v1/tracks/0igqFSxxXSfpiA9PpBAQDZ,https://api.spotify.com/v1/audio-analysis/0igqFSxxXSfpiA9PpBAQDZ,194560,4
